id_cliente,Churn,Genero,Idoso,Parceiro,Dependentes,Tempo de serviço,Telefone,Multiplas linhas,Servico de internet,Seguranca online,Backup,Protecao de dispositivo,Suporte tecnico,Streaming TV,Streaming Filmes,Contrato,Faturamento,Metodo de pagamento,valor_mensal,valor_total,Contas_Diarias
5108ADXWO,1,Masculino,Não,0,0,11,1,No,Fiber optic,Yes,No,No,No,No,No,Monthtomonth,Yes,Electronic check,73.5,791.75,2.45
5110CHOPY,0,Feminino,Não,0,0,60,0,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,53.6,3237.05,1.7866666666666666
5115GZDEL,0,Masculino,Não,0,1,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card automatic,67.2,4671.7,2.24
5115SQAAU,0,Feminino,Não,1,1,69,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer automatic,25.6,1673.4,0.8533333333333334
5117IFGPS,0,Masculino,Sim,1,0,29,1,Yes,Fiber optic,No,No,No,No,No,Yes,Monthtomonth,Yes,Electronic check,84.3,2357.75,2.81
5117ZSMHQ,0,Feminino,Não,1,1,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer automatic,89.9,6342.7,2.996666666666667
5118MUEYH,0,Feminino,Não,1,0,48,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Monthtomonth,Yes,Credit card automatic,105.1,5083.55,3.503333333333333
5119KEPFY,0,Masculino,Não,1,0,36,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Bank transfer automatic,95.0,3440.25,3.1666666666666665
5119NZPTV,0,Masculino,Sim,1,0,2,1,No,Fiber optic,No,No,No,No,No,No,Monthtomonth,No,Electronic check,70.1,141.65,2.3366666666666664
5120ZBLAI,0,Feminino,Não,1,0,50,1,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer automatic,75.7,3876.2,2.5233333333333334
5122CYFXA,0,Feminino,Não,0,0,3,1,No,DSL,No,Yes,No,Yes,Yes,Yes,Monthtomonth,Yes,Electronic check,75.3,244.1,2.51
5124EOGYE,0,Masculino,Não,0,0,31,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,638.55,0.6816666666666666
5125CNDSP,0,Masculino,Não,0,1,63,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer automatic,40.6,2588.95,1.3533333333333333
5126RCXYW,0,Masculino,Não,1,1,54,0,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card automatic,46.0,2424.05,1.5333333333333334
5127BZENZ,0,Feminino,Não,1,1,56,1,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer automatic,65.2,3512.15,2.1733333333333333
5129HHMZC,0,Feminino,Não,1,0,43,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card automatic,86.45,3574.5,2.881666666666667
5129JLPIS,0,Masculino,Não,0,0,25,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Monthtomonth,Yes,Electronic check,105.5,2686.05,3.5166666666666666
5130IEKQT,1,Masculino,Sim,0,0,25,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthtomonth,No,Mailed check,105.95,2655.25,3.5316666666666667
5130YPIRV,0,Feminino,Não,1,0,62,1,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card automatic,72.0,4284.2,2.4
5131PONJI,0,Masculino,Não,1,1,49,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,Monthtomonth,Yes,Credit card automatic,90.4,4494.65,3.0133333333333336
5133POWUA,0,Masculino,Não,0,0,1,1,No,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Mailed check,45.8,45.8,1.5266666666666666
5133VRSAB,0,Masculino,Não,0,0,8,0,No phone service,DSL,Yes,No,No,No,No,No,Monthtomonth,No,Mailed check,29.35,216.45,0.9783333333333334
5134IKDAY,1,Feminino,Não,1,1,1,1,No,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,69.8,69.8,2.3266666666666667
5135GRQJV,0,Masculino,Sim,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,114.5,8331.95,3.816666666666667
5135RDDQL,0,Feminino,Não,1,1,63,1,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer automatic,50.65,3221.25,1.6883333333333332
5136GFPMB,0,Masculino,Não,0,0,54,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Monthtomonth,No,Credit card automatic,89.4,4869.5,2.98
5136KCKGI,1,Feminino,Não,1,1,33,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,103.7,3467.0,3.4566666666666666
5136RGMZO,0,Masculino,Não,0,0,31,1,Yes,DSL,No,Yes,No,Yes,Yes,No,Monthtomonth,Yes,Electronic check,71.05,2168.15,2.368333333333333
5138WVKYJ,1,Masculino,Não,0,0,10,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Monthtomonth,No,Electronic check,98.55,1008.55,3.2849999999999997
5140FOMCQ,0,Feminino,Não,1,0,59,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card automatic,109.15,6557.75,3.6383333333333336
5141ZUVBH,0,Feminino,Não,0,1,9,1,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Monthtomonth,No,Bank transfer automatic,93.0,870.25,3.1
5143EGQFK,1,Feminino,Sim,0,0,10,0,No phone service,DSL,No,No,No,Yes,No,No,Monthtomonth,Yes,Electronic check,29.65,291.4,0.9883333333333333
5143WMWOG,1,Masculino,Não,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,No,Electronic check,19.95,19.95,0.6649999999999999
5144PQCDZ,0,Masculino,Não,0,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,Yes,Mailed check,19.95,59.25,0.6649999999999999
5144TVGLP,0,Masculino,Sim,0,0,38,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthtomonth,No,Electronic check,94.75,3653.0,3.158333333333333
5146CBVOE,0,Feminino,Não,0,0,16,1,No,Fiber optic,No,Yes,No,No,No,No,Monthtomonth,No,Bank transfer automatic,75.1,1212.85,2.503333333333333
5146YYFRZ,0,Masculino,Não,0,0,67,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer automatic,19.95,1311.75,0.6649999999999999
5148HKFIR,0,Feminino,Não,0,0,20,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,406.95,0.6566666666666666
5148ORICT,0,Feminino,Não,1,0,64,1,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,74.35,4759.55,2.478333333333333
5149CUZUJ,0,Masculino,Não,1,1,28,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer automatic,92.9,2768.35,3.0966666666666667
5149QYTTU,0,Feminino,Não,1,1,71,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card automatic,95.15,6770.85,3.171666666666667
5149TGWDZ,0,Feminino,Não,0,0,21,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,104.55,2239.4,3.485
5150ITWWB,0,Masculino,Sim,0,0,3,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electronic check,94.85,335.75,3.1616666666666666
5150LJNSR,0,Masculino,Não,1,1,31,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer automatic,98.05,3082.1,3.268333333333333
5151HQRDG,0,Masculino,Não,1,0,37,1,Yes,DSL,Yes,No,No,No,No,No,Monthtomonth,Yes,Mailed check,55.05,2030.75,1.835
5153LXKDT,0,Masculino,Não,1,1,68,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,110.2,7467.5,3.6733333333333333
5153RTHKF,0,Feminino,Não,0,0,34,1,Yes,Fiber optic,No,No,No,No,Yes,No,Monthtomonth,No,Electronic check,85.35,2896.6,2.8449999999999998
5154VEKBL,1,Feminino,Não,0,0,9,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Monthtomonth,No,Mailed check,58.5,539.85,1.95
5155AZQPB,0,Feminino,Não,1,1,28,1,Yes,DSL,No,No,No,No,No,No,Monthtomonth,No,Mailed check,49.9,1410.25,1.6633333333333333
5156UMKOW,0,Feminino,Não,0,1,3,0,No phone service,DSL,No,Yes,No,No,No,No,Monthtomonth,No,Mailed check,29.65,90.05,0.9883333333333333
5158RIVOP,0,Feminino,Não,1,1,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card automatic,20.9,202.3,0.6966666666666667
5159YFPKQ,1,Feminino,Não,0,0,2,1,No,Fiber optic,No,No,Yes,No,No,No,Monthtomonth,Yes,Electronic check,75.8,160.75,2.5266666666666664
5160UXJED,0,Masculino,Não,0,1,17,1,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,44.6,681.4,1.4866666666666668
5161UBZXI,0,Masculino,Não,1,1,69,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card automatic,106.35,7261.75,3.545
5161XEUVX,0,Masculino,Não,1,0,37,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,94.3,3460.95,3.143333333333333
5167GBFRE,1,Masculino,Sim,0,0,4,0,No phone service,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Bank transfer automatic,25.2,102.5,0.84
5167ZFFMM,1,Masculino,Não,0,0,1,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Monthtomonth,Yes,Credit card automatic,90.85,90.85,3.0283333333333333
5168MQQCA,0,Feminino,Não,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer automatic,108.5,8003.8,3.6166666666666667
5168MSWXT,0,Masculino,Não,1,1,8,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Monthtomonth,Yes,Electronic check,94.75,759.55,3.158333333333333
5170PTRKA,0,Feminino,Não,1,1,49,0,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card automatic,35.8,1782.0,1.1933333333333331
5171EPLKN,0,Masculino,Não,0,0,27,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card automatic,19.85,470.0,0.6616666666666667
5172MIGPM,0,Masculino,Não,0,0,4,1,Yes,DSL,No,No,No,Yes,No,Yes,Monthtomonth,No,Mailed check,65.55,237.2,2.185
5172RKOCB,0,Masculino,Não,1,0,72,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card automatic,108.95,7875.0,3.631666666666667
5173WXOQV,0,Masculino,Não,1,0,2,1,No,DSL,No,Yes,No,Yes,No,Yes,Monthtomonth,Yes,Mailed check,64.2,143.65,2.14
5173ZXXXL,0,Masculino,Não,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,47.7,0.6649999999999999
5174ITUMV,0,Masculino,Não,1,1,67,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.4,6989.45,3.5133333333333336
5174RNGBH,1,Feminino,Não,0,0,9,1,No,DSL,No,Yes,No,Yes,Yes,No,Monthtomonth,No,Mailed check,66.25,620.55,2.2083333333333335
5175AOBHI,1,Feminino,Não,0,0,4,1,No,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Mailed check,46.0,193.6,1.5333333333333334
5175WLYXL,0,Masculino,Não,0,0,22,1,Yes,Fiber optic,No,Yes,No,No,No,No,Monthtomonth,Yes,Mailed check,78.85,1600.25,2.628333333333333
5176LDKUH,0,Feminino,Não,0,0,48,1,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,75.15,3772.65,2.5050000000000003
5176LMJXE,0,Feminino,Não,0,0,47,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.55,945.7,0.685
5176OLSKT,0,Feminino,Não,1,0,66,1,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer automatic,66.9,4370.25,2.23
5177RVZNU,0,Feminino,Não,0,1,37,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer automatic,20.3,755.4,0.6766666666666666
5178LMXOP,1,Masculino,Sim,1,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electronic check,95.1,95.1,3.17
5180UCIIQ,1,Masculino,Sim,1,1,22,0,No phone service,DSL,Yes,No,No,No,No,Yes,Monthtomonth,No,Mailed check,40.05,880.2,1.335
5181OABFK,0,Feminino,Não,1,1,56,1,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card automatic,61.3,3346.8,2.0433333333333334
5183KLYEM,0,Feminino,Não,0,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card automatic,112.75,8192.6,3.7583333333333333
5183SNMJQ,0,Masculino,Não,0,0,10,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,Monthtomonth,Yes,Credit card automatic,95.1,865.1,3.17
5186EJEGL,0,Masculino,Não,0,0,9,1,No,DSL,Yes,No,Yes,Yes,Yes,No,Monthtomonth,Yes,Mailed check,69.5,653.25,2.316666666666667
5186PEIZU,0,Feminino,Não,0,0,35,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,No,Bank transfer automatic,19.25,617.65,0.6416666666666667
5186SAMNZ,1,Masculino,Sim,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Bank transfer automatic,69.5,69.5,2.316666666666667
5188HGMLP,0,Masculino,Sim,1,0,54,1,Yes,Fiber optic,No,No,No,No,No,No,Monthtomonth,No,Bank transfer automatic,74.0,3919.15,2.466666666666667
5192EBGOV,1,Feminino,Sim,0,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,No,Monthtomonth,Yes,Electronic check,85.7,85.7,2.856666666666667
5193QLVZB,0,Masculino,Não,0,0,63,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer automatic,104.75,6536.5,3.4916666666666667
5195KPUNQ,0,Feminino,Sim,0,0,53,1,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,96.75,5206.55,3.225
5196SGOAK,1,Feminino,Não,0,0,1,1,No,Fiber optic,No,Yes,No,No,No,No,Monthtomonth,Yes,Electronic check,75.7,75.7,2.5233333333333334
5196WPYOW,0,Masculino,Não,1,1,67,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,60.05,3994.05,2.0016666666666665
5197LQXXH,0,Feminino,Não,1,0,71,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card automatic,83.3,5894.5,2.7766666666666664
5197PYEPU,0,Feminino,Não,1,1,42,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card automatic,94.45,3923.8,3.1483333333333334
5197YPYBZ,0,Feminino,Não,1,1,12,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card automatic,25.25,274.7,0.8416666666666667
5198EFNBM,0,Masculino,Sim,1,0,57,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,90.65,5199.8,3.021666666666667
5198HQAEN,0,Masculino,Não,1,1,35,1,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,89.7,3165.6,2.99
5199FPUSP,0,Masculino,Não,0,1,33,0,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card automatic,34.05,1113.95,1.135
5201CBWYG,0,Masculino,Não,1,1,62,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer automatic,24.8,1476.25,0.8266666666666667
5201FRKKS,0,Masculino,Não,0,0,25,1,No,Fiber optic,Yes,No,No,No,No,No,Monthtomonth,No,Bank transfer automatic,74.3,1952.25,2.4766666666666666
5201USSQZ,0,Feminino,Não,1,0,26,1,No,Fiber optic,No,No,No,Yes,No,Yes,Monthtomonth,No,Credit card automatic,85.9,2196.45,2.8633333333333337
5202IVJNU,1,Feminino,Não,0,1,39,0,No phone service,DSL,No,No,Yes,No,No,No,Monthtomonth,No,Credit card automatic,30.1,1131.3,1.0033333333333334
5203XEHAX,0,Feminino,Não,0,0,34,1,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,64.35,2053.05,2.145
5204HMGYF,0,Feminino,Não,1,1,49,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,87.2,4345.0,2.9066666666666667
5204QZXPU,1,Masculino,Não,0,0,19,0,No phone service,DSL,No,No,Yes,No,Yes,No,Monthtomonth,Yes,Electronic check,39.65,733.35,1.3216666666666665
5206HPJKM,0,Masculino,Não,0,0,17,1,No,DSL,Yes,Yes,No,No,No,No,Monthtomonth,Yes,Credit card automatic,55.5,934.15,1.85
5206XZZQI,0,Masculino,Não,0,0,53,1,No,Fiber optic,No,Yes,No,Yes,No,No,Monthtomonth,Yes,Mailed check,80.6,4348.1,2.6866666666666665
5207PLSTK,0,Masculino,Não,1,1,1,1,No,DSL,Yes,No,No,No,No,No,Monthtomonth,Yes,Mailed check,48.75,48.75,1.625
5208FVQKB,0,Masculino,Não,1,0,70,1,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,67.95,4664.15,2.265
5208HFSBT,1,Feminino,Não,0,0,2,1,No,DSL,No,Yes,No,Yes,No,No,Monthtomonth,Yes,Credit card automatic,55.05,102.75,1.835
5213TWWJU,0,Masculino,Não,0,0,28,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,Monthtomonth,No,Electronic check,91.0,2626.15,3.033333333333333
5214CHIWJ,0,Masculino,Não,0,0,27,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.3,595.05,0.6766666666666666
5214NLTIT,0,Masculino,Não,1,1,72,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card automatic,90.8,6511.8,3.0266666666666664
5215LNLDJ,0,Feminino,Não,1,1,7,0,No phone service,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,24.7,149.05,0.8233333333333334
5216WASFJ,0,Feminino,Sim,1,0,31,1,Yes,Fiber optic,No,No,No,No,No,Yes,Monthtomonth,Yes,Electronic check,84.85,2633.4,2.828333333333333
5219YIPTK,1,Feminino,Não,1,0,33,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthtomonth,Yes,Electronic check,104.4,3409.6,3.48
5220AGAAX,0,Masculino,Não,1,1,68,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer automatic,24.0,1664.3,0.8
5222IMUKT,0,Masculino,Não,0,0,32,1,No,Fiber optic,No,No,No,No,Yes,Yes,Monthtomonth,No,Electronic check,91.05,2871.5,3.0349999999999997
5222JCXZT,0,Masculino,Não,0,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,No,Mailed check,19.0,78.9,0.6333333333333333
5223UZAVK,0,Masculino,Não,0,0,64,1,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card automatic,100.3,6603.8,3.3433333333333333
5226NOZFC,0,Masculino,Não,0,0,26,1,No,Fiber optic,No,Yes,No,No,Yes,No,Monthtomonth,Yes,Electronic check,85.75,2146.5,2.8583333333333334
5227JSCFE,0,Masculino,Sim,1,0,71,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card automatic,46.35,3353.4,1.5450000000000002
5228EXCET,1,Masculino,Não,0,0,13,1,No,Fiber optic,No,No,No,No,No,Yes,Monthtomonth,Yes,Electronic check,80.85,1008.7,2.695
5229DTFYB,0,Feminino,Não,0,0,41,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer automatic,98.8,3959.15,3.2933333333333334
5229PRWKT,1,Masculino,Não,0,0,8,1,Yes,Fiber optic,No,No,No,No,No,Yes,Monthtomonth,Yes,Electronic check,86.55,649.65,2.885
5231FIQPA,0,Feminino,Não,0,0,41,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.85,810.45,0.6616666666666667
5232NXPAY,0,Feminino,Não,0,0,47,1,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,74.45,3510.3,2.481666666666667
5233AOZUF,0,Feminino,Não,1,0,29,1,Yes,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,74.95,2149.05,2.4983333333333335
5233GEEAX,1,Masculino,Sim,0,0,8,0,No phone service,DSL,No,No,Yes,No,No,No,Monthtomonth,Yes,Electronic check,29.4,221.9,0.98
5236PERKL,1,Feminino,Não,0,0,57,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer automatic,112.95,6465.0,3.765
5236XMZJY,0,Feminino,Não,0,0,42,1,No,DSL,Yes,Yes,Yes,No,No,No,Monthtomonth,No,Bank transfer automatic,59.65,2536.55,1.9883333333333333
5240CAOYT,0,Feminino,Não,0,0,57,1,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Monthtomonth,Yes,Bank transfer automatic,87.55,4884.85,2.9183333333333334
5240IJOQT,1,Masculino,Sim,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,74.7,74.7,2.49
5242UOWHD,0,Masculino,Não,1,1,45,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,929.2,0.6783333333333333
5243SAOTC,0,Masculino,Não,0,0,54,1,Yes,Fiber optic,No,Yes,No,No,No,No,Monthtomonth,Yes,Bank transfer automatic,79.85,4308.25,2.6616666666666666
5244IRFIH,1,Masculino,Sim,1,0,33,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electronic check,94.5,3105.55,3.15
5245VDBUR,0,Feminino,Não,1,0,52,0,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,35.45,1958.95,1.1816666666666669
5248KWLAR,0,Masculino,Não,1,1,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,90.35,6325.25,3.0116666666666663
5248RPYWW,0,Feminino,Sim,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer automatic,90.15,6716.45,3.0050000000000003
5248YGIJN,0,Masculino,Não,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card automatic,90.25,6369.45,3.0083333333333333
5249QYHEX,0,Feminino,Não,1,1,40,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.8,1024.7,0.8266666666666667
5256SKJGO,0,Feminino,Não,1,1,64,0,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,1.82
5260UMPWX,0,Feminino,Não,1,1,26,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,Yes,Credit card automatic,20.25,493.95,0.675
5261QSHQM,1,Feminino,Não,0,0,4,0,No phone service,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,24.45,86.6,0.815
5266PFRQK,0,Masculino,Não,1,1,52,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card automatic,20.85,1071.6,0.6950000000000001
5268DSMNQ,0,Feminino,Sim,1,0,62,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card automatic,97.95,5936.55,3.265
5269NRGDP,0,Masculino,Não,1,1,42,1,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,73.15,3088.25,2.4383333333333335
